fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,colour
6.3,0.19,0.21,0.5877866649021191,0.049,3.5553480614894135,163,0.9924,3.31,0.5,10.3,6,White
7,0.21,0.22,1.62924053973028,0.048,3.6375861597263857,168,0.9945,3.34,0.49,10.4,6,White
5.8,0.33,0.2,2.775708849576025,0.047,3.258096538021482,166,0.9976,3.09,0.46,8.9,5,White
5.8,0.33,0.2,2.775708849576025,0.047,3.258096538021482,166,0.9976,3.09,0.46,8.9,5,White
7.9,0.29,0.31,1.9947003132247452,0.034,3.6109179126442243,154,0.9938,3.06,0.31,10.8,5,White
6.6,0.31,0.38,2.775708849576025,0.058,2.772588722239781,165,0.9997,3.38,0.6,9.2,5,White
8,0.19,0.3,0.6931471805599453,0.053,3.871201010907891,140,0.994,3.18,0.49,9.6,6,White
8,0.2,0.36,0.1823215567939546,0.032,3.044522437723423,78,0.9921,3.08,0.37,10.4,6,White
8,0.25,0.26,2.6390573296152584,0.043,3.713572066704308,248,0.9986,3.03,0.57,8.7,6,White
7.2,0.2,0.61,2.785011242238338,0.043,2.6390573296152584,103,0.9987,3.06,0.36,9.2,6,White
7.7,0.3,0.42,2.6602595372658615,0.045,3.8066624897703196,213,0.9991,3.18,0.63,9.2,5,White
7.2,0.2,0.61,2.785011242238338,0.043,2.6390573296152584,103,0.9987,3.06,0.36,9.2,6,White
7.7,0.3,0.42,2.6602595372658615,0.045,3.8066624897703196,213,0.9991,3.18,0.63,9.2,5,White
7.7,0.3,0.42,2.6602595372658615,0.045,3.8066624897703196,213,0.9991,3.18,0.63,9.2,5,White
6.4,0.22,0.32,2.066862759472976,0.029,3.5263605246161616,124,0.9948,3.4,0.39,10.2,5,White
7.2,0.2,0.61,2.785011242238338,0.043,2.6390573296152584,103,0.9987,3.06,0.36,9.2,6,White
7,0.53,0.02,0,0.036,3.6635616461296463,107,0.993,3.2,0.32,9,5,White
7.3,0.24,0.41,2.6100697927420065,0.05,3.713572066704308,178,0.9988,3.37,0.43,9.7,5,White
7.2,0.24,0.4,2.8820035082256483,0.049,3.912023005428146,185,1,3.34,0.42,9.6,5,White
7.6,0.15,0.4,0.26236426446749106,0.036,3.1780538303479458,112,0.9932,3.14,0.76,10,5,White
7.7,0.3,0.42,2.6602595372658615,0.045,3.8066624897703196,213,0.9991,3.18,0.63,9.2,5,White
7.6,0.33,0.41,2.617395832834079,0.045,3.784189633918261,197,0.9989,3.18,0.64,9.1,5,White
6.8,0.24,0.31,2.9069010598473755,0.046,3.6888794541139363,142,1,3.3,0.41,8.7,5,White
6.8,0.24,0.31,2.9069010598473755,0.046,3.6888794541139363,142,1,3.3,0.41,8.7,5,White
6.8,0.35,0.44,1.8718021769015913,0.056,3.4339872044851463,161,0.9952,3.14,0.44,9.5,5,White
7.9,0.26,0.33,2.33214389523559,0.039,4.290459441148391,212,0.9969,2.93,0.49,9.5,6,White
7.5,0.29,0.67,2.0918640616783932,0.037,3.970291913552122,166,0.9966,2.9,0.41,8.9,6,White
7.5,0.29,0.67,2.0918640616783932,0.037,3.970291913552122,166,0.9966,2.9,0.41,8.9,6,White
7.2,0.31,0.41,2.151762203259462,0.053,2.70805020110221,89,0.9976,3.29,0.64,9.9,6,White
6.7,0.44,0.31,0.6418538861723947,0.03,3.713572066704308,104,0.99,3.29,0.62,12.6,7,White
10,0.23,0.27,2.6461747973841225,0.033,3.8066624897703196,166,0.9988,2.72,0.43,9.7,6,White
7.4,0.21,0.3,2.066862759472976,0.039,2.6390573296152584,118,0.9942,2.96,0.34,10.4,5,White
8.8,0.23,0.35,2.3702437414678603,0.04,3.258096538021482,183,0.9984,2.93,0.49,9.1,6,White
7.8,0.34,0.27,0.1823215567939546,0.04,3.2188758248682006,106,0.9932,3.01,0.55,10.4,5,White
7.9,0.26,0.33,2.33214389523559,0.039,4.290459441148391,212,0.9969,2.93,0.49,9.5,6,White
7.5,0.29,0.67,2.0918640616783932,0.037,3.970291913552122,166,0.9966,2.9,0.41,8.9,6,White
6,0.28,0.35,0.6418538861723947,0.037,2.772588722239781,120,0.9933,3.16,0.69,10.6,5,White
7.9,0.37,0.3,0.9932517730102834,0.029,4.1588830833596715,158,0.9916,3.12,0.59,12,7,White
7.2,0.36,0.36,1.7404661748405046,0.038,3.258096538021482,98,0.9914,2.93,0.59,12.5,7,White
7.6,0.13,0.34,2.2300144001592104,0.062,3.6888794541139363,126,0.9966,3.21,0.39,9.6,5,White
6.6,0.25,0.36,2.0918640616783932,0.045,3.9889840465642745,180,0.9958,3.08,0.42,9.2,5,White
7.1,0.18,0.26,0.26236426446749106,0.041,2.995732273553991,71,0.9926,3.04,0.74,9.9,6,White
7.9,0.3,0.27,2.1400661634962708,0.036,2.995732273553991,112,0.9939,2.96,0.46,11.7,6,White
8.3,0.23,0.3,0.7419373447293773,0.049,3.044522437723423,153,0.9953,3.09,0.5,9.6,6,White
6.8,0.43,0.3,1.252762968495368,0.033,3.295836866004329,135,0.9906,3,0.37,12,6,White
7.2,0.36,0.36,1.7404661748405046,0.038,3.258096538021482,98,0.9914,2.93,0.59,12.5,7,White
6.6,0.25,0.36,2.0918640616783932,0.045,3.9889840465642745,180,0.9958,3.08,0.42,9.2,5,White
7.1,0.18,0.26,0.26236426446749106,0.041,2.995732273553991,71,0.9926,3.04,0.74,9.9,6,White
6.6,0.35,0.29,2.667228206581955,0.044,3.9889840465642745,177,0.9991,3.17,0.58,8.9,6,White
7.3,0.22,0.5,2.617395832834079,0.049,4.02535169073515,189,0.9994,3.24,0.66,9,6,White
8.1,0.26,0.33,2.4069451083182885,0.052,3.960813169597578,158,0.9976,3.03,0.49,10.2,7,White
7.6,0.13,0.34,2.2300144001592104,0.062,3.6888794541139363,126,0.9966,3.21,0.39,9.6,5,White
7,0.12,0.19,1.589235205116581,0.055,3.295836866004329,127,0.9953,3.29,0.41,9.4,5,White
8.2,0.37,0.27,0.5306282510621704,0.028,2.302585092994046,59,0.9923,2.97,0.48,10.4,5,White
7.6,0.26,0.36,0.47000362924573563,0.032,1.791759469228055,106,0.993,3.15,0.4,10.4,4,White
6.3,0.2,0.58,0.3364722366212129,0.204,2.70805020110221,97,0.9931,3.16,0.43,10,6,White
6.3,0.22,0.57,0.3364722366212129,0.208,2.6390573296152584,96,0.9932,3.16,0.43,10,6,White
7.1,0.25,0.28,0.47000362924573563,0.052,3.828641396489095,169,0.9926,3.05,0.41,10.5,5,White
7,0.27,0.32,1.916922612182061,0.047,3.8501476017100584,193,0.9938,3.23,0.39,11.4,6,White
8.8,0.34,0.33,2.272125885509337,0.036,3.828641396489095,172,0.9966,3.08,0.4,10.2,5,White
9.2,0.27,0.34,2.3513752571634776,0.043,3.8918202981106265,228,0.9974,3.04,0.41,10.4,6,White
7.1,0.49,0.22,0.6931471805599453,0.047,4.987025428457122,307.5,0.9924,3.24,0.37,11,3,White
9.2,0.71,0.23,1.824549292051046,0.042,2.70805020110221,93,0.9948,2.89,0.34,10.1,6,White
7.2,0.47,0.65,2.1162555148025524,0.083,3.295836866004329,182,0.9964,3,0.35,9.2,5,White
6.8,0.28,0.36,0.47000362924573563,0.04,3.2188758248682006,87,0.9924,3.23,0.66,10.3,6,White
8.8,0.34,0.33,2.272125885509337,0.036,3.828641396489095,172,0.9966,3.08,0.4,10.2,5,White
9.2,0.27,0.34,2.3513752571634776,0.043,3.8918202981106265,228,0.9974,3.04,0.41,10.4,6,White
7.3,0.13,0.27,1.5260563034950492,0.08,3.5263605246161616,172,0.9938,3.23,0.39,11.1,7,White
7.2,0.16,0.35,0.1823215567939546,0.031,3.295836866004329,84,0.9928,3.33,0.34,9.9,5,White
6.8,0.31,0.32,2.028148247292285,0.052,3.5553480614894135,143,0.9959,3.14,0.38,9,5,White
8.3,0.36,0.57,2.70805020110221,0.052,3.5553480614894135,256,1.0001,2.93,0.64,8.6,5,White
6.8,0.31,0.32,2.028148247292285,0.052,3.5553480614894135,143,0.9959,3.14,0.38,9,5,White
8.3,0.36,0.57,2.70805020110221,0.052,3.5553480614894135,256,1.0001,2.93,0.64,8.6,5,White
6.3,0.25,0.44,2.451005098112319,0.041,3.871201010907891,195,0.9968,3.18,0.52,9.5,5,White
6,0.45,0.42,0.09531017980432493,0.051,4.110873864173311,197,0.9932,3.02,0.4,9,5,White
8.1,0.26,0.3,2.0541237336955462,0.049,3.6635616461296463,152,0.9954,2.99,0.58,10,6,White
6.4,0.22,0.32,2.4849066497880004,0.066,4.04305126783455,158,0.9992,3.6,0.43,9,6,White
5.7,0.45,0.42,0.09531017980432493,0.051,4.110873864173311,197,0.9932,3.02,0.4,9,5,White
7.2,0.19,0.31,0.3364722366212129,0.046,3.6109179126442243,135,0.9939,3.34,0.57,10.2,7,White
6.7,0.31,0.44,1.9021075263969205,0.054,3.367295829986474,160,0.9952,3.04,0.44,9.6,5,White
8,0.25,0.13,2.8449093838194073,0.036,3.8918202981106265,219,0.9996,2.96,0.46,9.7,5,White
9.9,1.005,0.46,0.3364722366212129,0.046,3.5263605246161616,185,0.9966,3.02,0.49,10.2,4,White
8.1,0.31,0.36,2.1041341542702074,0.028,3.367295829986474,142,0.9925,3.01,0.34,13,7,White
8.1,0.24,0.38,1.4586150226995167,0.044,3.8918202981106265,172,0.996,3.37,0.74,10.8,6,White
8,0.25,0.13,2.8449093838194073,0.036,3.8918202981106265,219,0.9996,2.96,0.46,9.7,5,White
6.4,0.29,0.28,2.4069451083182885,0.063,4.189654742026425,169,0.9973,2.89,0.57,9,5,White
7.2,0.15,0.33,0.09531017980432493,0.027,2.772588722239781,63,0.9937,3.37,0.4,9.9,5,White
7,0.12,0.32,1.9740810260220096,0.058,3.091042453358316,89,0.9966,3.29,0.38,9.2,6,White
7.4,0.32,0.55,2.8094026953624978,0.056,3.970291913552122,238,1.0017,2.96,0.58,8.7,6,White
8.5,0.17,0.31,0,0.024,2.5649493574615367,91,0.993,2.79,0.37,10.1,5,White
8.5,0.17,0.31,0,0.024,2.5649493574615367,91,0.993,2.79,0.37,10.1,5,White
9.5,0.21,0.47,0.26236426446749106,0.039,3.044522437723423,123,0.9959,2.9,0.64,9.5,5,White
8.2,0.21,0.48,0.3364722366212129,0.041,2.3978952727983707,99,0.9958,3.17,0.57,9.9,5,White
7.4,0.32,0.55,2.8094026953624978,0.056,3.970291913552122,238,1.0017,2.96,0.58,8.7,6,White
6.8,0.31,0.42,1.9315214116032138,0.046,3.912023005428146,173,0.9958,3.19,0.46,9,5,White
6.8,0.27,0.28,2.5877640352277083,0.076,3.912023005428146,163,0.9979,3.03,0.38,8.6,6,White
7.4,0.21,0.3,2.0918640616783932,0.047,2.5649493574615367,114,0.9941,3.12,0.35,10.5,6,White
8,0.23,0.35,2.2192034840549946,0.044,3.970291913552122,186,0.997,3.09,0.56,9.5,7,White
7.6,0.2,0.31,0.3364722366212129,0.047,3.713572066704308,142,0.9934,3.43,0.53,10.1,6,White
6.3,0.41,0.3,1.1631508098056809,0.03,3.8918202981106265,164,0.9927,3.53,0.79,11.7,7,White
8.3,0.49,0.43,0.9162907318741551,0.036,3.4657359027997265,116,0.9944,3.23,0.47,10.7,6,White
6.3,0.41,0.3,1.1631508098056809,0.03,3.8918202981106265,164,0.9927,3.53,0.79,11.7,7,White
7.6,0.2,0.26,1.5040773967762742,0.086,3.6109179126442243,133,0.9963,3.15,0.42,9.2,5,White
7.5,0.26,0.26,2.9096295745005794,0.084,3.4965075614664802,139,1.0011,3.17,0.39,8.8,5,White
7.5,0.26,0.26,2.9096295745005794,0.084,3.4965075614664802,139,1.0011,3.17,0.39,8.8,5,White
6.8,0.27,0.35,2.0541237336955462,0.048,4.330733340286331,197,0.9959,3.24,0.43,9.5,6,White
6.8,0.28,0.37,1.9459101490553132,0.057,3.5553480614894135,208,0.9973,3.57,0.55,10.2,5,White
8.4,0.2,0.27,1.840549633397487,0.048,3.4011973816621555,143,0.9966,3.25,0.5,9.1,6,White
7.9,0.33,0.26,0.1823215567939546,0.044,3.1354942159291497,103,0.9932,3.19,0.54,10.5,6,White
7.5,0.38,0.5,2.5494451709255714,0.042,4.04305126783455,184,0.9984,3.09,0.46,9,6,White
7.6,0.2,0.3,2.653241964607215,0.056,3.970291913552122,212.5,0.999,3.14,0.46,8.9,8,White
7.6,0.2,0.3,2.653241964607215,0.056,3.970291913552122,212.5,0.999,3.14,0.46,8.9,8,White
7.6,0.2,0.3,2.653241964607215,0.056,3.970291913552122,212.5,0.999,3.14,0.46,8.9,8,White
7.6,0.2,0.3,2.653241964607215,0.056,3.970291913552122,212.5,0.999,3.14,0.46,8.9,8,White
7.6,0.2,0.3,2.653241964607215,0.056,3.970291913552122,212.5,0.999,3.14,0.46,8.9,8,White
8.1,0.19,0.58,2.8124102164264526,0.049,3.871201010907891,181,1.0006,3.2,0.62,9.1,6,White
7.6,0.16,0.41,0.6418538861723947,0.047,3.295836866004329,151,0.9937,3.2,0.53,10.1,6,White
8.1,0.22,0.28,2.0412203288596382,0.043,4.04305126783455,176,0.9954,3.12,0.55,10,5,White
8,0.22,0.32,2.341805806147327,0.043,4.143134726391533,201,0.997,3.11,0.53,9.5,6,White
7.1,0.33,0.3,1.1939224684724346,0.034,3.4011973816621555,102,0.9912,3.08,0.31,12.3,7,White
6.4,0.43,0.27,0.09531017980432493,0.054,1.6094379124341003,110,0.9939,3.24,0.52,9.1,4,White
7.6,0.2,0.3,2.653241964607215,0.056,3.970291913552122,212.5,0.999,3.14,0.46,8.9,8,White
7,0.12,0.28,1.840549633397487,0.057,2.833213344056216,103,0.9957,3.5,0.44,9.6,5,White
7.4,0.3,0.22,1.6582280766035324,0.053,3.4965075614664802,180,0.9926,3.13,0.45,11.6,6,White
7,0.28,0.33,2.681021528714291,0.043,3.8501476017100584,168,0.9994,3.34,0.67,8.8,6,White
8.4,0.2,0.38,2.468099531471619,0.055,3.9318256327243257,170,1.0004,3.34,0.82,8.9,6,White
7,0.28,0.33,2.681021528714291,0.043,3.8501476017100584,168,0.9994,3.34,0.67,8.8,6,White
8.4,0.2,0.38,2.468099531471619,0.055,3.9318256327243257,170,1.0004,3.34,0.82,8.9,6,White
8.4,0.2,0.38,2.468099531471619,0.055,3.9318256327243257,170,1.0004,3.34,0.82,8.9,6,White
7.3,0.18,0.31,2.8507065015037334,0.055,3.4657359027997265,197,1.0002,3.13,0.46,9,6,White
6.8,0.31,0.09,0.3364722366212129,0.04,4.02535169073515,145,0.9922,3.19,0.46,10,5,White
6.7,0.31,0.08,0.26236426446749106,0.038,4.060443010546419,147,0.9922,3.18,0.46,10,5,White
7.6,0.17,0.35,0.47000362924573563,0.047,3.7612001156935624,154,0.9934,3.36,0.69,11.1,6,White
7.4,0.3,0.22,1.6582280766035324,0.053,3.4965075614664802,180,0.9926,3.13,0.45,11.6,6,White
7.4,0.26,0.31,0.8754687373538999,0.043,4.060443010546419,178,0.9941,3.42,0.68,10.6,6,White
7,0.28,0.33,2.681021528714291,0.043,3.8501476017100584,168,0.9994,3.34,0.67,8.8,6,White
8.4,0.2,0.38,2.468099531471619,0.055,3.9318256327243257,170,1.0004,3.34,0.82,8.9,6,White
5.6,0.18,0.31,0.4054651081081644,0.038,2.772588722239781,84,0.9924,3.34,0.58,10.1,6,White
7.2,0.15,0.39,0.5877866649021191,0.043,3.044522437723423,159,0.9948,3.52,0.47,10,5,White
8,0.4,0.33,2.0412203288596382,0.034,3.295836866004329,98,0.9935,3.18,0.41,12.2,7,White
7,0.25,0.56,0.6931471805599453,0.035,2.995732273553991,95,0.9918,3.23,0.53,11,6,White
7.2,0.15,0.39,0.5877866649021191,0.043,3.044522437723423,159,0.9948,3.52,0.47,10,5,White
6.8,0.18,0.46,0.3364722366212129,0.064,3.6109179126442243,160,0.9924,3.37,0.45,11.1,5,White
6.6,0.32,0.22,2.8154087194227095,0.046,3.6375861597263857,133,0.9979,3.22,0.67,10.4,6,White
9,0.55,0.3,2.0918640616783932,0.026,2.6390573296152584,71,0.993,2.94,0.36,11.8,5,White
6.9,0.19,0.39,2.0794415416798357,0.028,3.091042453358316,84,0.994,3.11,0.66,10.8,6,White
6.3,0.41,0.33,1.547562508716013,0.023,3.332204510175204,110,0.991,3.3,0.38,12.5,7,White
9,0.55,0.3,2.0918640616783932,0.026,2.6390573296152584,71,0.993,2.94,0.36,11.8,5,White
7,0.2,0.34,0.7419373447293773,0.049,2.4849066497880004,136,0.9922,3.25,0.46,11.6,7,White
6.6,0.32,0.22,2.8154087194227095,0.046,3.6375861597263857,133,0.9979,3.22,0.67,10.4,6,White
7.7,0.26,0.34,1.8562979903656263,0.05,3.58351893845611,163,0.9937,3.19,0.7,11.5,6,White
6.3,0.21,0.28,0.4054651081081644,0.051,3.828641396489095,142,0.9928,3.23,0.42,10.1,6,White
7.6,0.34,0.39,2.028148247292285,0.04,3.8066624897703196,215,0.9965,3.11,0.53,9.2,6,White
6.3,0.21,0.28,0.4054651081081644,0.051,3.828641396489095,142,0.9928,3.23,0.42,10.1,6,White
8,0.43,0.4,2.517696472610991,0.168,3.367295829986474,190,0.9991,3.07,0.64,9.2,5,White
7.5,0.3,0.71,0.26236426446749106,0.16,3.784189633918261,149,0.9948,3.08,0.42,8.9,5,White
6.4,0.26,0.4,0.5306282510621704,0.179,1.6094379124341003,60,0.9925,3.09,0.54,10.1,5,White
6.9,0.32,0.15,2.0918640616783932,0.046,3.9318256327243257,180,0.9958,3.13,0.45,8.9,5,White
8.9,0.21,0.34,1.9600947840472698,0.037,3.4965075614664802,150,0.9962,3.1,0.45,9.7,6,White
7.6,0.34,0.39,2.028148247292285,0.04,3.8066624897703196,215,0.9965,3.11,0.53,9.2,6,White
9.5,0.42,0.41,0.8329091229351039,0.034,3.091042453358316,145,0.9951,3.06,0.52,11,6,White
7.6,0.29,0.26,1.8718021769015913,0.042,3.4657359027997265,160,0.9944,3.14,0.47,10.7,5,White
6.5,0.25,0.2,0.3364722366212129,0.024,3.367295829986474,101,0.9916,3.24,0.54,10.8,6,White
7.2,0.23,0.33,2.5416019934645457,0.049,3.912023005428146,183,0.9987,3.41,0.4,9.8,5,White
7.9,0.35,0.36,0.47000362924573563,0.038,2.3978952727983707,124,0.9928,3.25,0.48,11,5,White
8.8,0.2,0.28,0.09531017980432493,0.018,2.8903717578961645,72,0.9926,2.97,0.35,10.4,5,White
5.7,0.27,0.32,0.1823215567939546,0.046,2.995732273553991,155,0.9934,3.8,0.41,10.2,6,White
7.6,0.29,0.26,1.8718021769015913,0.042,3.4657359027997265,160,0.9944,3.14,0.47,10.7,5,White
5.5,0.14,0.27,1.5260563034950492,0.029,3.091042453358316,104,0.9949,3.34,0.44,9,5,White
8.7,0.24,0.35,-0.5108256237659907,0.042,2.3978952727983707,71,0.9926,3.08,0.38,10.6,5,White
6.7,0.3,0.45,2.3608540011180215,0.032,4.02535169073515,212,0.997,3.22,0.59,9.5,6,White
5.5,0.14,0.27,1.5260563034950492,0.029,3.091042453358316,104,0.9949,3.34,0.44,9,5,White
5.6,0.13,0.27,1.5686159179138452,0.028,3.091042453358316,104,0.9948,3.34,0.45,9.2,6,White
7.4,0.18,0.34,0.9932517730102834,0.03,3.4011973816621555,107,0.992,2.97,0.53,11,6,White
5.7,0.385,0.04,2.533696813957432,0.034,3.091042453358316,115,0.9964,3.28,0.63,9.9,6,White
8.7,0.24,0.35,-0.5108256237659907,0.042,2.3978952727983707,71,0.9926,3.08,0.38,10.6,5,White
8.3,0.33,0.43,2.2192034840549946,0.046,3.091042453358316,126,0.9982,3.38,0.47,9.3,5,White
6.8,0.34,0.44,1.8870696490323797,0.052,3.332204510175204,156,0.9955,3.14,0.41,9.6,5,White
6.8,0.33,0.44,1.9459101490553132,0.05,3.367295829986474,155,0.9955,3.14,0.42,9.5,5,White
6.3,0.28,0.24,2.134166441369082,0.031,3.4657359027997265,172,0.9958,3.39,0.57,9.7,7,White
11.8,0.23,0.38,2.4069451083182885,0.034,2.70805020110221,123,0.9997,2.93,0.55,9.7,3,White
6.8,0.21,0.27,2.8986705607108596,0.042,3.713572066704308,146,1.0001,3.3,0.36,8.7,5,White
6.8,0.21,0.27,2.8986705607108596,0.042,3.713572066704308,146,1.0001,3.3,0.36,8.7,5,White
8.6,0.485,0.29,1.410986973710262,0.026,2.9444389791664403,101,0.9918,3.01,0.38,12.4,5,White
8.6,0.485,0.29,1.410986973710262,0.026,2.9444389791664403,101,0.9918,3.01,0.38,12.4,5,White
7.3,0.29,0.29,1.5260563034950492,0.029,3.295836866004329,155,0.9931,3.07,0.26,10.6,6,White
6.8,0.21,0.27,2.8986705607108596,0.042,3.713572066704308,146,1.0001,3.3,0.36,8.7,5,White
6.7,0.31,0.31,1.589235205116581,0.031,2.995732273553991,151,0.9926,3.36,0.82,12,7,White
7.3,0.29,0.37,2.1162555148025524,0.044,3.8066624897703196,227,0.9966,3.12,0.47,9,5,White
5.7,0.46,0.46,0.3364722366212129,0.04,3.4339872044851463,169,0.9932,3.13,0.47,8.8,5,White
6.8,0.28,0.44,2.4423470353692043,0.04,4.060443010546419,223,0.9969,3.22,0.56,9.5,5,White
6.7,0.23,0.33,0.5877866649021191,0.036,3.1354942159291497,96,0.9925,3.32,0.4,10.8,6,White
6.9,0.17,0.25,0.47000362924573563,0.047,3.5263605246161616,132,0.9914,3.16,0.48,11.4,5,White
7.6,0.18,0.36,0.8754687373538999,0.049,3.6375861597263857,123,0.996,3.6,0.46,10.3,5,White
6.6,0.22,0.28,1.589235205116581,0.042,3.9318256327243257,180,0.9952,3.3,0.75,9.5,6,White
7.8,0.27,0.28,0.5877866649021191,0.05,3.044522437723423,127,0.9934,3.15,0.44,9.9,5,White
7.7,0.28,0.29,1.4586150226995167,0.051,3.2188758248682006,142,0.9939,3.16,0.39,10.2,5,White
7.6,0.29,0.29,1.4816045409242156,0.051,3.258096538021482,146,0.9939,3.16,0.39,10.2,5,White
5.7,0.32,0.18,0.3364722366212129,0.029,3.258096538021482,104,0.9906,3.44,0.37,11,6,White
7.1,0.33,0.25,0.47000362924573563,0.03,3.2188758248682006,126,0.9901,3.22,0.34,12.1,7,White
7.3,0.34,0.3,0.26236426446749106,0.057,3.2188758248682006,173,0.9948,3.26,0.51,9.1,6,White
6.5,0.19,0.26,1.6486586255873816,0.04,3.4339872044851463,140,0.995,3.26,0.68,9.5,6,White
6.6,0.23,0.27,1.7227665977411035,0.043,3.7612001156935624,164,0.9953,3.27,0.76,9.5,5,White
6.6,0.27,0.29,1.667706820558076,0.045,4.04305126783455,189,0.9953,3.31,0.79,9.8,5,White
6.6,0.22,0.28,1.589235205116581,0.042,3.9318256327243257,180,0.9952,3.3,0.75,9.5,6,White
7.6,0.18,0.36,0.8754687373538999,0.049,3.6375861597263857,123,0.996,3.6,0.46,10.3,5,White
6.8,0.36,0.32,0.47000362924573563,0.039,2.302585092994046,124,0.9948,3.3,0.67,9.6,5,White
7,0.22,0.39,0.7419373447293773,0.055,3.6635616461296463,198,0.9951,3.52,0.54,10.2,6,White
5.9,0.17,0.3,0.3364722366212129,0.042,3.2188758248682006,119,0.9931,3.68,0.72,10.5,6,White
7.4,0.45,0.32,1.9600947840472698,0.044,2.833213344056216,117,0.9962,3.32,0.41,10.4,4,White
6.8,0.36,0.32,0.47000362924573563,0.039,2.302585092994046,124,0.9948,3.3,0.67,9.6,5,White
7.5,0.42,0.14,2.3702437414678603,0.046,2.8903717578961645,95,0.9959,3.22,0.33,10.7,5,White
7.5,0.33,0.32,2.4069451083182885,0.036,3.2188758248682006,119,0.9962,3.15,0.34,10.5,6,White
9.4,0.3,0.32,2.3702437414678603,0.029,2.6390573296152584,111,0.9958,2.85,0.42,10.6,5,White
7.9,0.17,0.32,0.47000362924573563,0.053,3.8501476017100584,150,0.9948,3.29,0.76,9.6,6,White
7.9,0.17,0.32,0.47000362924573563,0.053,3.8501476017100584,150,0.9948,3.29,0.76,9.6,6,White
8.2,0.17,0.32,0.4054651081081644,0.05,2.833213344056216,101,0.994,3.14,0.58,9.5,5,White
8.3,0.17,0.31,0.4054651081081644,0.049,3.871201010907891,153,0.9942,3.12,0.58,9.4,6,White
8.7,0.15,0.3,0.47000362924573563,0.046,3.367295829986474,130,0.9942,3.22,0.38,9.8,6,White
7.9,0.17,0.32,0.47000362924573563,0.053,3.8501476017100584,150,0.9948,3.29,0.76,9.6,6,White
7.2,0.25,0.19,2.0794415416798357,0.044,3.9318256327243257,172,0.9964,3.16,0.44,9.2,5,White
7.2,0.24,0.19,2.0412203288596382,0.045,3.970291913552122,176,0.9958,3.17,0.38,9.5,5,White
5.3,0.76,0.03,0.9932517730102834,0.043,3.295836866004329,93,0.9932,3.34,0.38,9.2,5,White
6.6,0.22,0.53,2.714694743820879,0.052,3.091042453358316,136,0.9986,2.94,0.35,9.4,5,White
6.6,0.22,0.53,2.714694743820879,0.052,3.091042453358316,136,0.9986,2.94,0.35,9.4,5,White
8.4,0.28,0.4,2.186051276738094,0.048,3.4965075614664802,146,0.9988,3.4,0.46,9.3,5,White
6.8,0.32,0.34,1.791759469228055,0.05,1.6094379124341003,129,0.9953,3.19,0.4,9.1,5,White
6.7,0.24,0.33,2.509599262378372,0.046,3.4339872044851463,145,0.9983,3.36,0.4,9.5,5,White
7.4,0.18,0.36,2.5726122302071057,0.056,4.276666119016055,163,1,3.42,0.35,9.1,6,White
6,0.16,0.3,1.9021075263969205,0.043,3.7612001156935624,153,0.9951,3.63,0.46,10.6,5,White
6.7,0.24,0.33,2.509599262378372,0.046,3.4339872044851463,145,0.9983,3.36,0.4,9.5,5,White
6.8,0.28,0.35,0.8329091229351039,0.042,2.772588722239781,85,0.9906,3.19,0.56,12.4,6,White
6.2,0.34,0.3,2.4069451083182885,0.047,3.332204510175204,237,0.9981,3.18,0.49,8.7,5,White
6,0.27,0.15,0.4054651081081644,0.056,3.5553480614894135,128,0.9936,3.12,0.45,8.8,5,White
6,0.16,0.3,1.9021075263969205,0.043,3.7612001156935624,153,0.9951,3.63,0.46,10.6,5,White
6.8,0.32,0.34,1.791759469228055,0.05,1.6094379124341003,129,0.9953,3.19,0.4,9.1,5,White
8.5,0.24,0.47,2.7212954278522306,0.057,3.6888794541139363,234,1.0005,3.02,0.66,9,5,White
8.1,0.24,0.33,2.3223877202902252,0.048,3.828641396489095,141,0.9972,3.16,0.48,10.3,6,White
7.4,0.18,0.36,2.5726122302071057,0.056,4.276666119016055,163,1,3.42,0.35,9.1,6,White
7.7,0.23,0.31,2.3702437414678603,0.038,4.07753744390572,186,0.9969,3.12,0.55,9.5,6,White
6.5,0.22,0.25,2.8390784635086144,0.05,3.784189633918261,138,1.0001,3.3,0.37,8.8,5,White
6.5,0.22,0.25,2.8390784635086144,0.05,3.784189633918261,138,1.0001,3.3,0.37,8.8,5,White
6.5,0.22,0.25,2.8390784635086144,0.05,3.784189633918261,138,1.0001,3.3,0.37,8.8,5,White
5.7,0.33,0.15,0.6418538861723947,0.05,2.995732273553991,93,0.9934,3.38,0.62,9.9,5,White
7.7,0.23,0.31,2.3702437414678603,0.038,4.07753744390572,186,0.9969,3.12,0.55,9.5,6,White
6.5,0.22,0.25,2.8390784635086144,0.05,3.784189633918261,138,1.0001,3.3,0.37,8.8,5,White
6.8,0.2,0.27,0.1823215567939546,0.034,2.9444389791664403,68,0.9902,3.14,0.37,11.7,4,White
7.7,0.26,0.32,0.1823215567939546,0.04,3.258096538021482,117,0.993,3.21,0.56,10.8,5,White
6.4,0.2,0.32,1.1314021114911006,0.041,2.8903717578961645,126,0.9914,3.43,0.42,12,6,White
8,0.16,0.36,0.4054651081081644,0.033,2.6390573296152584,122,0.9941,3.2,0.39,10.3,4,White
