fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,pH,sulphates,alcohol,quality,cluster
7,0.27,0.48,1.8082887711792655,-3.170085660698769,60,184,3.2,-0.6931471805599453,9.4,6,4
5.8,0.32,0.31,0.9932517730102834,-3.0159349808715104,25,153,3.44,-0.31471074483970024,12.2,7,3
7.8,0.26,0.31,1.2809338454620642,-3.6888794541139363,22,100,2.99,-0.7550225842780328,12.1,7,2
7.4,0.3,0.32,0.5306282510621704,-3.506557897319982,23,128,3.17,-0.4155154439616658,10.9,5,1
6.7,0.16,0.34,0.47000362924573563,-3.649658740960655,27,109,3.34,-0.5447271754416722,10.1,6,3
5.8,0.32,0.31,0.9932517730102834,-3.0159349808715104,25,153,3.44,-0.31471074483970024,12.2,7,3
6.7,0.19,0.39,0,-3.4420193761824103,14,71,3.31,-0.9675840262617056,13,7,2
6.6,0.36,0.24,-0.10536051565782628,-3.270169119255751,15,72,3.23,-0.941608539858445,11,5,1
7.2,0.17,0.41,0.47000362924573563,-2.9565115604007097,24,126,3.19,-0.7133498878774648,10.8,5,1
6.7,0.19,0.39,0,-3.4420193761824103,14,71,3.31,-0.9675840262617056,13,7,2
6,0.11,0.47,2.3608540011180215,-2.9565115604007097,69,148,2.91,-1.0788096613719298,9.3,4,4
6,0.21,0.34,0.6931471805599453,-3.170085660698769,63,123,3.44,-0.8675005677047231,11.4,6,3
6.6,0.4,0.46,1.824549292051046,-2.8824035882469876,42,241,3.5,-0.5108256237659907,9.9,5,4
6.5,0.2,0.24,2.2192034840549946,-3.123565645063876,25,150,3.22,-0.8209805520698302,10.5,5,3
7.6,0.27,0.34,1.6094379124341003,-3.2188758248682006,18,56,3.06,-0.7339691750802004,12.4,6,1
7.2,0.26,0.4,1.840549633397487,-3.0576076772720784,52,172,3.18,-0.6348782724359695,9.5,6,4
6.3,0.25,0.22,1.1939224684724346,-3.036554268074246,41,161,3.16,-0.6931471805599453,10.5,6,3
6.5,0.22,0.45,2.0794415416798357,-2.9374633654300153,52,196,3.23,-0.7339691750802004,9.1,6,4
6.4,0.14,0.31,0.1823215567939546,-3.3813947543659757,53,138,3.38,-1.0498221244986778,11.5,7,3
6.4,0.14,0.31,0.1823215567939546,-3.3813947543659757,53,138,3.38,-1.0498221244986778,11.5,7,3
7.1,0.26,0.32,2.785011242238338,-3.123565645063876,31,170,3.17,-0.9942522733438669,11.2,5,4
6.6,0.22,0.34,2.451005098112319,-2.995732273553991,59,140,3.22,-0.916290731874155,10.8,5,4
6.6,0.45,0.43,1.9740810260220096,-2.7488721956224653,31,186,3.12,-0.8209805520698302,9.4,5,4
6.6,0.17,0.3,0.09531017980432493,-3.473768074496991,13,73,3.17,-0.5447271754416722,11,6,3
7.2,0.44,0.28,1.2237754316221157,-3.036554268074246,22,112,3.21,-0.9942522733438669,11.3,7,2
6.2,0.15,0.27,0.3364722366212129,-3.1941832122778293,51,117,3.28,-0.9675840262617056,11.2,6,3
6.3,0.25,0.22,1.1939224684724346,-3.036554268074246,41,161,3.16,-0.6931471805599453,10.5,6,3
6.5,0.22,0.45,2.0794415416798357,-2.9374633654300153,52,196,3.23,-0.7339691750802004,9.1,6,4
7.3,0.26,0.3,2.2300144001592104,-2.995732273553991,35,154,3.21,-0.6931471805599453,10.4,6,4
6.9,0.15,0.29,0.8329091229351039,-3.4112477175156566,14,82,3.1,-0.5447271754416722,11.2,7,2
5.8,0.22,0.29,-0.10536051565782628,-3.3813947543659757,34,89,3.14,-1.0216512475319814,11.1,7,2
6.5,0.37,0.33,1.252762968495368,-3.3242363405260273,23,92,3.18,-0.9675840262617056,11.2,6,2
5.5,0.375,0.38,0.5306282510621704,-3.3242363405260273,17,98,3.29,-0.941608539858445,10.5,6,2
5.9,0.2,0.4,0.26236426446749106,-3.0576076772720784,23,92,3.2,-0.7985076962177716,10,6,3
5.9,0.22,0.38,0.26236426446749106,-3.079113882493042,24,90,3.2,-0.7550225842780328,10,6,3
8,0.22,0.31,1.7227665977411035,-3.0159349808715104,24,97,3.1,-0.8675005677047231,10.9,5,1
6.5,0.22,0.29,2.0014800002101243,-3.575550768806933,16,87,3.15,-0.579818495252942,10.9,7,2
6.9,0.15,0.29,0.8329091229351039,-3.4112477175156566,14,82,3.1,-0.5447271754416722,11.2,7,2
5.8,0.2,0.34,0,-3.3524072174927233,40,86,3.5,-0.8675005677047231,11.7,5,3
6.6,0.31,0.07,0.4054651081081644,-3.4112477175156566,55,144,3.16,-0.8675005677047231,10,5,3
6.7,0.24,0.29,2.7013612129514133,-2.9374633654300153,55,136,3.03,-0.6539264674066639,9,5,4
7.3,0.23,0.34,2.2300144001592104,-2.9565115604007097,19,86,3.04,-0.579818495252942,10,5,1
7.9,0.2,0.39,0,-3.1941832122778293,37,154,3.08,-0.843970070294529,11.9,5,1
5.3,0.16,0.39,0,-3.575550768806933,40,101,3.57,-0.527632742082372,10.6,6,3
6.4,0.21,0.28,1.7749523509116738,-3.0576076772720784,29,101,3.15,-0.916290731874155,11,6,3
6.9,0.33,0.26,1.6094379124341003,-3.611918412977808,46,143,3.25,-0.843970070294529,11.2,7,2
5.6,0.18,0.58,0.22314355131420976,-3.3813947543659757,29,129,3.51,-0.5108256237659907,12,7,3
6.6,0.29,0.31,1.3609765531356006,-3.611918412977808,39,96,3.24,-0.5108256237659907,12.6,8,2
6.9,0.33,0.26,1.6094379124341003,-3.611918412977808,46,143,3.25,-0.843970070294529,11.2,7,2
6.6,0.21,0.36,-0.2231435513142097,-3.3813947543659757,48,113,3.24,-0.3856624808119846,10.5,6,3
7.3,0.21,0.33,0,-3.2968373663379125,66,144,3.11,-0.6539264674066639,10.2,6,3
6.4,0.21,0.28,1.7749523509116738,-3.0576076772720784,29,101,3.15,-0.916290731874155,11,6,3
5.1,0.11,0.32,0.47000362924573563,-3.575550768806933,12,90,3.57,-0.6539264674066639,12.2,6,3
6.5,0.15,0.32,0.26236426446749106,-3.3242363405260273,19,76,3.18,-0.8915981192837836,12.3,6,2
5.3,0.16,0.39,0,-3.575550768806933,40,101,3.57,-0.527632742082372,10.6,6,3
5.6,0.19,0.46,0.09531017980432493,-3.4420193761824103,33,115,3.36,-0.6931471805599453,10.4,6,3
5.6,0.18,0.58,0.22314355131420976,-3.3813947543659757,29,129,3.51,-0.5108256237659907,12,7,3
6.7,0.48,0.32,0.3364722366212129,-3.863232841258714,22,121,3.15,-0.6348782724359695,12.7,7,2
6.2,0.23,0.23,0.1823215567939546,-4.017383521085972,18,128,3.05,-1.2729656758128873,10.6,5,2
6,0.17,0.29,1.6094379124341003,-3.575550768806933,25,108,3.14,-1.0788096613719298,12.3,6,2
6.7,0.48,0.32,0.3364722366212129,-3.863232841258714,22,121,3.15,-0.6348782724359695,12.7,7,2
6.7,0.15,0.38,0.5306282510621704,-3.2968373663379125,20,84,3.09,-0.6348782724359695,11.4,6,1
4.2,0.17,0.36,0.5877866649021191,-3.540459448995663,93,161,3.65,-0.11653381625595151,12,7,3
5.8,0.21,0.32,0.47000362924573563,-3.101092789211817,38,95,3.23,-0.06187540371808753,12.4,8,3
6.7,0.15,0.38,0.5306282510621704,-3.2968373663379125,20,84,3.09,-0.6348782724359695,11.4,6,1
6.4,0.22,0.31,2.631888840136646,-3.2188758248682006,57,135,3.21,-0.9675840262617056,10.7,5,4
6.5,0.15,0.55,1.7749523509116738,-3.101092789211817,75,162,2.97,-0.916290731874155,9.3,5,4
5.9,0.32,0.33,0.7419373447293773,-3.611918412977808,35,138,3.37,-0.8675005677047231,12.7,6,2
5.7,0.37,0.3,0.09531017980432493,-3.540459448995663,24,88,3.18,-0.941608539858445,11.7,6,2
7.9,0.25,0.35,1.9021075263969205,-3.2441936328524905,22,64,2.93,-0.7133498878774648,10.7,5,1
7.2,0.21,0.28,0.9932517730102834,-3.4112477175156566,38,94,2.99,-0.843970070294529,11.8,7,2
7,0.24,0.3,1.9021075263969205,-3.2441936328524905,37,125,3.2,-0.941608539858445,9.9,5,1
6.8,0.475,0.33,1.3737155789130306,-3.0576076772720784,16,81,3.23,-0.6348782724359695,13.4,7,2
7,0.28,0.32,2.0476928433652555,-3.4420193761824103,30,114,3.12,-0.4462871026284195,12.8,7,2
6.9,0.4,0.3,2.3608540011180215,-3.4112477175156566,24,87,3.15,-0.7985076962177716,12.8,6,2
6.6,0.41,0.31,0.47000362924573563,-3.170085660698769,18,101,3.13,-0.8915981192837836,10.5,5,1
6.4,0.2,0.28,0.9162907318741551,-3.4420193761824103,24,84,3.31,-0.5978370007556204,11.5,5,3
8.5,0.22,0.34,-0.35667494393873245,-3.2188758248682006,5,25,3.04,-0.9942522733438669,10.5,4,1
8.4,0.36,0.36,2.4069451083182885,-3.4420193761824103,21,132,2.95,-0.941608539858445,13,6,1
5.2,0.285,0.29,1.6389967146756448,-3.3524072174927233,64,138,3.19,-1.0788096613719298,12.4,8,2
6.9,0.2,0.3,1.547562508716013,-3.1941832122778293,40,148,3.16,-1.0498221244986778,10.2,6,4
6.7,0.42,0.46,2.272125885509337,-2.9187712324178627,67,234,3.23,-0.6931471805599453,9,5,4
6.2,0.16,0.34,0.5306282510621704,-3.270169119255751,85,153,3.33,-0.15082288973458366,12,7,3
6.4,0.125,0.36,0.3364722366212129,-3.123565645063876,22,68,3.15,-0.6931471805599453,11.7,7,2
6.4,0.44,0.26,0.6931471805599453,-2.9187712324178627,20,180,3.58,-0.5621189181535413,10,5,3
7,0.31,0.39,2.0149030205422647,-2.900422093749666,42,218,3.37,-0.616186139423817,10.3,5,4
6.7,0.42,0.46,2.272125885509337,-2.9187712324178627,67,234,3.23,-0.6931471805599453,9,5,4
8.6,0.18,0.28,-0.2231435513142097,-3.4420193761824103,25,78,2.99,-0.9675840262617056,11.1,5,1
6.2,0.21,0.26,2.5726122302071057,-2.995732273553991,59,150,3.31,-0.7765287894989963,9,5,4
6.1,0.16,0.37,0.09531017980432493,-3.473768074496991,37,97,3.4,-0.5447271754416722,10.5,6,3
6.5,0.22,0.32,0.7884573603642703,-3.575550768806933,36,92,3.27,-0.527632742082372,11.9,7,2
6.2,0.36,0.14,2.186051276738094,-3.3242363405260273,38,155,3.27,-0.6931471805599453,9.4,5,4
5.7,0.21,0.25,0.09531017980432493,-3.3524072174927233,26,81,3.31,-0.6539264674066639,11.4,6,3
6.4,0.25,0.32,-0.10536051565782628,-3.3813947543659757,40,114,3.31,-0.5447271754416722,10.8,7,3
7.6,0.31,0.26,0.5306282510621704,-2.617295837833746,40,157,3.1,-0.7765287894989963,9.8,5,1
6.6,0.26,0.46,1.9315214116032138,-3.0576076772720784,59,183,3.2,-0.7985076962177716,9.3,5,4
5.7,0.21,0.25,0.09531017980432493,-3.3524072174927233,26,81,3.31,-0.6539264674066639,11.4,6,3
6.2,0.2,0.31,0,-3.473768074496991,22,73,3.24,-0.6539264674066639,11.3,6,3
6.2,0.18,0.3,0,-3.473768074496991,23,73,3.23,-0.6539264674066639,11.3,6,3
6.1,0.37,0.2,2.028148247292285,-3.473768074496991,49,170,3.22,-0.7339691750802004,9.5,5,4
6.2,0.36,0.14,2.186051276738094,-3.3242363405260273,38,155,3.27,-0.6931471805599453,9.4,5,4
6.5,0.22,0.32,0.7884573603642703,-3.575550768806933,36,92,3.27,-0.527632742082372,11.9,7,2
7.7,0.18,0.3,0.1823215567939546,-3.079113882493042,49,199,3.03,-0.9675840262617056,9.3,5,4
6.9,0.14,0.38,0,-3.1941832122778293,22,81,3.03,-0.616186139423817,11.4,6,1
6.9,0.14,0.38,0,-3.1941832122778293,22,81,3.03,-0.616186139423817,11.4,6,1
6,0.44,0.26,1.1314021114911006,-2.9374633654300153,57,128,3.22,-0.941608539858445,12.7,6,2
7.1,0.36,0.4,0.6678293725756554,-3.4112477175156566,26,118,3.2,-0.7985076962177716,13.5,7,2
5.7,0.28,0.28,0.7884573603642703,-3.9633162998156966,15,65,3.06,-0.6539264674066639,11.2,6,2
6.4,0.16,0.32,2.169053700369523,-3.270169119255751,38,118,3.19,-0.8915981192837836,10.7,5,3
7.4,0.28,0.4,2.4765384001174837,-3.4420193761824103,13,92,3.01,-0.7765287894989963,10.8,4,1
6.7,0.39,0.31,0.9932517730102834,-2.9187712324178627,27,202,3.46,-0.5621189181535413,10.5,6,3
6.5,0.44,0.47,1.6956156086751528,-4.268697949366879,44,137,3.13,-1.1394342831883648,13,8,2
6.9,0.22,0.31,1.840549633397487,-3.540459448995663,41,131,3.08,-0.7133498878774648,10.8,6,2
6.6,0.22,0.29,2.667228206581955,-3.079113882493042,39,118,3.05,-0.6931471805599453,9.1,6,4
7.7,0.25,0.3,2.0541237336955462,-3.270169119255751,67,196,3.1,-0.6931471805599453,10.1,5,4
5.2,0.155,0.33,0.47000362924573563,-3.575550768806933,13,59,3.3,-0.1743533871447778,11.9,8,2
7,0.31,0.31,2.2082744135228043,-3.3242363405260273,45,140,2.98,-1.171182981502945,12,7,2
7,0.31,0.31,2.2082744135228043,-3.3242363405260273,45,140,2.98,-1.171182981502945,12,7,2
6.6,0.22,0.29,2.667228206581955,-3.079113882493042,39,118,3.05,-0.6931471805599453,9.1,6,4
5.2,0.155,0.33,0.47000362924573563,-3.575550768806933,13,59,3.3,-0.1743533871447778,11.9,8,2
6.4,0.25,0.32,2.424802725718295,-3.270169119255751,69,192,3.14,-0.6931471805599453,10.2,6,4
6.9,0.22,0.31,1.840549633397487,-3.540459448995663,41,131,3.08,-0.7133498878774648,10.8,6,2
5.3,0.21,0.29,-0.35667494393873245,-3.575550768806933,11,66,3.3,-0.916290731874155,9.8,5,3
7.1,0.27,0.28,0.22314355131420976,-3.7722610630529876,3,89,2.95,-1.2039728043259361,11.4,4,1
5.2,0.17,0.27,-0.35667494393873245,-3.506557897319982,11,68,3.3,-0.8915981192837836,9.8,5,3
7.7,0.25,0.3,2.0541237336955462,-3.270169119255751,67,196,3.1,-0.6931471805599453,10.1,5,4
7,0.12,0.29,2.33214389523559,-3.2441936328524905,41,98,3.19,-0.9675840262617056,9.8,8,2
7,0.12,0.29,2.33214389523559,-3.2441936328524905,41,98,3.19,-0.9675840262617056,9.8,8,2
7.1,0.29,0.34,2.0541237336955462,-3.3242363405260273,49,128,3.21,-0.916290731874155,10.7,6,4
7.2,0.3,0.3,2.163323025660538,-3.816712825623821,14,111,3.11,-0.4942963218147801,10.6,5,1
6.8,0.26,0.46,2.1162555148025524,-3.2968373663379125,49,173,3.17,-0.7550225842780328,9.3,5,4
7,0.12,0.29,2.33214389523559,-3.2441936328524905,41,98,3.19,-0.9675840262617056,9.8,8,2
7.1,0.29,0.34,2.0541237336955462,-3.3242363405260273,49,128,3.21,-0.916290731874155,10.7,6,4
4.9,0.33,0.31,0.1823215567939546,-4.135166556742356,39,150,3.33,-0.527632742082372,14,8,2
5.1,0.29,0.28,2.1162555148025524,-3.649658740960655,27,107,3.36,-0.9942522733438669,11,6,2
5.1,0.29,0.28,2.1162555148025524,-3.649658740960655,27,107,3.36,-0.9942522733438669,11,6,2
6.8,0.26,0.48,1.824549292051046,-3.0159349808715104,55,182,3.21,-0.7985076962177716,9.4,6,4
6,0.28,0.52,1.6094379124341003,-2.551046452292545,30,139,3.1,-1.0216512475319814,9,6,4
6,0.28,0.25,0.5877866649021191,-3.170085660698769,8,108,3.08,-0.5978370007556204,9,5,1
7.2,0.2,0.22,0.47000362924573563,-3.123565645063876,17,101,3.37,-0.6348782724359695,10,5,3
6.1,0.27,0.25,0.5877866649021191,-3.1941832122778293,9,109,3.08,-0.616186139423817,9,5,1
6,0.28,0.25,0.5877866649021191,-3.170085660698769,8,108,3.08,-0.5978370007556204,9,5,1
6.4,0.29,0.3,1.0647107369924282,-3.3242363405260273,25,79,3.29,-0.5108256237659907,12.4,7,2
7.4,0.35,0.24,1.791759469228055,-3.170085660698769,28,123,3.14,-0.8209805520698302,11.3,5,1
8.1,0.12,0.38,-0.10536051565782628,-3.3813947543659757,36,86,2.8,-0.5978370007556204,12,6,1
6.4,0.12,0.3,0.09531017980432493,-3.473768074496991,37,94,3.01,-0.579818495252942,11.7,6,2
7.2,0.2,0.22,0.47000362924573563,-3.123565645063876,17,101,3.37,-0.6348782724359695,10,5,3
7.3,0.4,0.26,1.6956156086751528,-4.135166556742356,26,90,2.84,-0.616186139423817,13.2,7,2
7.7,0.11,0.34,2.642622395779755,-3.2188758248682006,41,114,3.07,-0.527632742082372,11,7,4
6.9,0.23,0.41,2.0794415416798357,-3.506557897319982,30,114,3.22,-0.616186139423817,11,6,2
6.9,0.38,0.38,2.5726122302071057,-2.1892564076870427,14,94,3.02,-0.7339691750802004,9.2,5,1
7.5,0.38,0.29,1.589235205116581,-3.863232841258714,38,113,3.08,-0.7339691750802004,13,7,2
5.8,0.19,0.24,0.26236426446749106,-3.123565645063876,38,128,3.77,-0.5108256237659907,10.6,5,3
5.5,0.34,0.26,0.7884573603642703,-3.863232841258714,31,119,3.55,-0.7133498878774648,13,8,2
6.6,0.23,0.3,2.7013612129514133,-2.9759296462578115,33,118,3.04,-0.616186139423817,9,6,4
6.6,0.23,0.3,2.7013612129514133,-2.9759296462578115,33,118,3.04,-0.616186139423817,9,6,4
8.4,0.31,0.31,-0.05129329438755058,-3.863232841258714,52,148,2.93,-1.1394342831883648,11.5,5,1
6.7,0.2,0.3,0.3364722366212129,-3.6888794541139363,17,76,3.11,-0.8209805520698302,11,6,2
8.4,0.31,0.31,-0.05129329438755058,-3.863232841258714,52,148,2.93,-1.1394342831883648,11.5,5,1
7.3,0.26,0.24,0.5306282510621704,-2.995732273553991,10,112,3.11,-0.843970070294529,9.9,5,1
6.3,0.22,0.22,1.7227665977411035,-3.2441936328524905,31,128,3.12,-0.7765287894989963,10.4,6,3
6.6,0.23,0.3,2.7013612129514133,-2.9759296462578115,33,118,3.04,-0.616186139423817,9,6,4
7.5,0.19,0.4,1.9600947840472698,-2.8824035882469876,50,110,3.06,-0.6539264674066639,9.9,6,4
8,0.14,0.33,0.1823215567939546,-3.101092789211817,71,162,3.07,-0.7550225842780328,11,6,4
6.8,0.32,0.39,2.2617630984737906,-3.649658740960655,34,124,3.18,-1.0498221244986778,12.1,6,2
6.6,0.23,0.2,2.4336133554004498,-3.123565645063876,45,131,2.96,-0.6733445532637656,9.7,6,4
6.6,0.23,0.2,2.4336133554004498,-3.123565645063876,45,131,2.96,-0.6733445532637656,9.7,6,4
6.7,0.36,0.26,2.066862759472976,-3.3813947543659757,39,123,2.99,-1.2039728043259361,12.2,7,2
6.1,0.38,0.42,1.6094379124341003,-4.135166556742356,31,113,3.15,-1.171182981502945,12.4,7,2
8.5,0.23,0.28,2.4069451083182885,-3.4112477175156566,30,97,3.03,-0.941608539858445,10.5,7,1
7,0.2,0.31,2.0794415416798357,-2.995732273553991,29,213,3.28,-0.5621189181535413,10.4,6,4
6,0.26,0.32,1.33500106673234,-3.540459448995663,48,180,3.15,-1.0788096613719298,12,6,2
6.9,0.3,0.3,2.3561258599220753,-3.2968373663379125,4,28,3.07,-1.1394342831883648,12.7,6,2
6.7,0.18,0.28,2.3223877202902252,-3.2441936328524905,29,115,3.11,-0.7985076962177716,10.9,7,2
6.7,0.18,0.28,2.3223877202902252,-3.2441936328524905,29,115,3.11,-0.7985076962177716,10.9,7,2
6.8,0.18,0.28,2.2823823856765264,-3.2441936328524905,29,113,3.11,-0.7985076962177716,10.9,7,2
7.2,0.19,0.31,1.840549633397487,-3.3813947543659757,17,103,3.15,-0.6539264674066639,11.4,7,2
6.2,0.16,0.32,0.09531017980432493,-3.3242363405260273,74,184,3.22,-0.8915981192837836,11,6,3
5,0.27,0.32,1.5040773967762742,-3.4420193761824103,58,178,3.45,-1.171182981502945,12.6,7,2
6.3,0.37,0.28,1.840549633397487,-3.3813947543659757,45,152,3.29,-0.7765287894989963,11.6,7,2
6.6,0.2,0.27,2.388762789235098,-3.270169119255751,29,130,3.11,-0.8209805520698302,10.5,7,2
6.8,0.18,0.28,2.2823823856765264,-3.2441936328524905,29,113,3.11,-0.7985076962177716,10.9,7,2
6.8,0.18,0.28,2.2823823856765264,-3.2441936328524905,29,113,3.11,-0.7985076962177716,10.9,7,2
6.6,0.28,0.34,-0.2231435513142097,-3.2968373663379125,42,119,3.03,-0.9942522733438669,12.5,6,2
6.5,0.35,0.36,-0.2231435513142097,-3.3813947543659757,32,111,3.11,-0.6931471805599453,12.1,8,2
6.9,0.25,0.33,0.1823215567939546,-3.3524072174927233,35,158,3.02,-0.5447271754416722,11.3,6,1
6,0.32,0.3,0.26236426446749106,-3.6888794541139363,18,112,3.07,-0.4462871026284195,13.3,7,2
6.8,0.18,0.28,2.2823823856765264,-3.2441936328524905,29,113,3.11,-0.7985076962177716,10.9,7,2
6.7,0.18,0.28,2.3223877202902252,-3.2441936328524905,29,115,3.11,-0.7985076962177716,10.9,7,2
6.6,0.2,0.27,2.388762789235098,-3.270169119255751,29,130,3.11,-0.8209805520698302,10.5,7,2
6.3,0.37,0.28,1.840549633397487,-3.3813947543659757,45,152,3.29,-0.7765287894989963,11.6,7,2
7.2,0.19,0.31,1.840549633397487,-3.3813947543659757,17,103,3.15,-0.6539264674066639,11.4,7,2
6.3,0.18,0.36,0.1823215567939546,-3.3813947543659757,26,111,3.16,-0.6733445532637656,11,6,3
6.9,0.3,0.36,-0.10536051565782628,-3.2968373663379125,40,156,3.08,-1.0216512475319814,12.1,6,2
6.2,0.16,0.32,0.09531017980432493,-3.3242363405260273,74,184,3.22,-0.8915981192837836,11,6,3
5,0.27,0.32,1.5040773967762742,-3.4420193761824103,58,178,3.45,-1.171182981502945,12.6,7,2
5,0.3,0.33,1.308332819650179,-3.506557897319982,54,173,3.36,-1.2039728043259361,13,7,2
6.5,0.2,0.5,2.89591193827178,-2.9187712324178627,50,221,2.94,-0.4462871026284195,8.8,6,4
6.7,0.25,0.31,0.30010459245033816,-2.796881414808826,30.5,218,3.16,-0.6348782724359695,9.5,5,4
6.6,0.22,0.36,1.7047480922384253,-3.540459448995663,30,105,3.2,-0.7550225842780328,11.8,6,2
6.8,0.25,0.37,1.1314021114911006,-3.649658740960655,29,93,3.14,-0.7985076962177716,12.2,6,2
7,0.13,0.37,2.553343811341229,-3.170085660698769,36,105,3.05,-0.5978370007556204,10.7,6,4
7,0.45,0.34,2.9856819377004897,-3.2188758248682006,12,67,3.07,-0.9675840262617056,11,6,1
7.2,0.32,0.3,2.1102132003465894,-3.912023005428146,14,104,2.99,-0.8209805520698302,11.4,6,2
7,0.13,0.37,2.553343811341229,-3.170085660698769,36,105,3.05,-0.5978370007556204,10.7,6,4
5.9,0.34,0.3,1.33500106673234,-3.3524072174927233,57,135,3.09,-1.0788096613719298,12,6,2
6.8,0.22,0.31,1.9315214116032138,-3.2968373663379125,33,121,3.02,-0.941608539858445,11.9,8,2
7.2,0.32,0.3,2.1102132003465894,-3.912023005428146,14,104,2.99,-0.8209805520698302,11.4,6,2
8.4,0.32,0.35,2.4595888418037104,-3.540459448995663,3,46,3.02,-1.0788096613719298,11.8,6,1
6.8,0.27,0.29,1.5260563034950492,-3.079113882493042,6,88,3.34,-0.7339691750802004,10.6,4,1
7,0.45,0.34,2.9856819377004897,-3.2188758248682006,12,67,3.07,-0.9675840262617056,11,6,1
7,0.13,0.37,2.553343811341229,-3.170085660698769,36,105,3.05,-0.5978370007556204,10.7,6,4
5.4,0.22,0.29,0.1823215567939546,-3.101092789211817,69,152,3.76,-0.4620354595965587,11,7,3
8.4,0.22,0.3,2.186051276738094,-3.7297014486341915,17,118,2.99,-1.0788096613719298,10.5,6,1
7.4,0.32,0.22,2.4595888418037104,-3.3524072174927233,44,150,3.1,-0.7985076962177716,10.4,5,4
7.5,0.18,0.37,1.824549292051046,-2.995732273553991,21,138,3.2,-0.5978370007556204,10.5,6,1
7.1,0.47,0.29,2.6946271807700692,-3.7297014486341915,22,142,3.12,-0.7339691750802004,12,8,2
7.1,0.47,0.29,2.6946271807700692,-3.7297014486341915,22,142,3.12,-0.7339691750802004,12,8,2
5.8,0.19,0.25,2.379546134130174,-3.170085660698769,33,124,3.22,-0.8915981192837836,9.2,6,3
6.7,0.14,0.46,0.47000362924573563,-3.3242363405260273,15,92,3.37,-0.7133498878774648,10.9,5,3
6.8,0.24,0.38,2.1162555148025524,-3.101092789211817,50,185,3.15,-0.6931471805599453,9.5,6,4
6.9,0.25,0.47,2.128231705849268,-3.170085660698769,36,156,3.15,-0.5978370007556204,9.4,6,4
6,0.24,0.33,0.9162907318741551,-3.649658740960655,31,85,3.13,-0.6931471805599453,11.3,7,2
6.8,0.29,0.34,1.252762968495368,-2.9187712324178627,26,189,3.42,-0.5447271754416722,10.4,5,3
6.3,0.33,0.42,2.8449093838194073,-3.2968373663379125,57,170,3.26,-0.5621189181535413,9.4,6,4
6.5,0.23,0.45,0.7419373447293773,-3.611918412977808,43,104,3.02,-0.6539264674066639,11.3,6,2
6.3,0.27,0.29,2.501435951739211,-3.123565645063876,59,196,3.14,-0.916290731874155,8.8,6,4
6.3,0.2,0.37,2.468099531471619,-3.101092789211817,58,130,3.2,-1.0498221244986778,10.8,5,4
6.2,0.33,0.41,2.8213788864092133,-3.2968373663379125,58,173,3.25,-0.5621189181535413,9.4,6,4
6.3,0.33,0.42,2.8449093838194073,-3.2968373663379125,57,170,3.26,-0.5621189181535413,9.4,6,4
6,0.27,0.3,2.6878474937846906,-3.123565645063876,15,144,3.12,-0.6348782724359695,10.3,6,3
5.7,0.12,0.26,1.7047480922384253,-3.3813947543659757,21,99,3.09,-0.5621189181535413,9.9,6,3
6.9,0.24,0.37,1.8082887711792655,-3.611918412977808,38,112,3.19,-1.0788096613719298,12.4,6,2
7.7,0.18,0.53,0.1823215567939546,-3.1941832122778293,42,167,3.11,-0.8209805520698302,11.9,5,1
7.1,0.17,0.43,0.26236426446749106,-3.7722610630529876,33,132,3.11,-0.579818495252942,11.7,6,2
7.5,0.33,0.38,2.163323025660538,-2.071473372030659,49,199,2.98,-0.5621189181535413,9.4,5,4
7.5,0.33,0.38,2.163323025660538,-2.071473372030659,49,199,2.98,-0.5621189181535413,9.4,5,4
5.6,0.2,0.66,2.3223877202902252,-3.146555163288575,78,175,2.98,-0.843970070294529,10.4,7,4
7.6,0.17,0.36,1.5040773967762742,-3.170085660698769,26,102,3.09,-0.7550225842780328,9.5,5,1
5.8,0.15,0.31,1.7749523509116738,-3.3242363405260273,7,73,3.2,-0.843970070294529,11.9,6,2
6.3,0.25,0.44,0.5306282510621704,-3.7297014486341915,36,116,3.18,-0.916290731874155,12.5,6,2
6.9,0.28,0.41,0.3364722366212129,-4.135166556742356,6,55,3.16,-0.916290731874155,13.4,5,2
7.2,0.27,0.37,1.6863989535702288,-3.649658740960655,27,114,3.13,-0.1743533871447778,12.7,5,2
6.2,0.25,0.38,2.066862759472976,-3.101092789211817,54,208,3.17,-0.7765287894989963,9.1,5,4
